bank,base,cell_index,kind,order,n,pi_label,target_depth,replicate,seed
validation,257841043574753,8,tier1,2,128,medium,0.2,167,160066320
validation,257841043574753,8,tier1,2,128,medium,0.2,168,199055159
validation,257841043574753,8,tier1,2,128,medium,0.2,169,943622855
validation,257841043574753,8,tier1,2,128,medium,0.2,170,1866043010
validation,257841043574753,8,tier1,2,128,medium,0.2,171,1432089892
validation,257841043574753,8,tier1,2,128,medium,0.2,172,1330910235
validation,257841043574753,8,tier1,2,128,medium,0.2,173,1689174801
validation,257841043574753,8,tier1,2,128,medium,0.2,174,1175236418
validation,257841043574753,8,tier1,2,128,medium,0.2,175,4140088549
validation,257841043574753,8,tier1,2,128,medium,0.2,176,3033544553
validation,257841043574753,8,tier1,2,128,medium,0.2,177,502113707
validation,257841043574753,8,tier1,2,128,medium,0.2,178,797158966
validation,257841043574753,8,tier1,2,128,medium,0.2,179,2347741374
validation,257841043574753,8,tier1,2,128,medium,0.2,180,2262202440
validation,257841043574753,8,tier1,2,128,medium,0.2,181,791082756
validation,257841043574753,8,tier1,2,128,medium,0.2,182,3656144823
validation,257841043574753,8,tier1,2,128,medium,0.2,183,2850570127
validation,257841043574753,8,tier1,2,128,medium,0.2,184,367110407
validation,257841043574753,8,tier1,2,128,medium,0.2,185,2886517963
validation,257841043574753,8,tier1,2,128,medium,0.2,186,4210876086
validation,257841043574753,8,tier1,2,128,medium,0.2,187,3212096428
validation,257841043574753,8,tier1,2,128,medium,0.2,188,4000529507
validation,257841043574753,8,tier1,2,128,medium,0.2,189,1216249889
validation,257841043574753,8,tier1,2,128,medium,0.2,190,2694068204
validation,257841043574753,8,tier1,2,128,medium,0.2,191,205546750
validation,257841043574753,8,tier1,2,128,medium,0.2,192,2427195628
validation,257841043574753,8,tier1,2,128,medium,0.2,193,256171815
validation,257841043574753,8,tier1,2,128,medium,0.2,194,1857845336
validation,257841043574753,8,tier1,2,128,medium,0.2,195,3516731726
validation,257841043574753,8,tier1,2,128,medium,0.2,196,86738954
validation,257841043574753,8,tier1,2,128,medium,0.2,197,2654574388
validation,257841043574753,8,tier1,2,128,medium,0.2,198,2772188658
validation,257841043574753,8,tier1,2,128,medium,0.2,199,3953569774
validation,257841043574753,8,tier1,2,128,medium,0.2,200,3969894635
validation,257841043574753,8,tier1,2,128,medium,0.2,201,1727619159
validation,257841043574753,8,tier1,2,128,medium,0.2,202,2578581932
validation,257841043574753,8,tier1,2,128,medium,0.2,203,1832727531
validation,257841043574753,8,tier1,2,128,medium,0.2,204,2958601983
validation,257841043574753,8,tier1,2,128,medium,0.2,205,431195071
validation,257841043574753,8,tier1,2,128,medium,0.2,206,57907460
validation,257841043574753,8,tier1,2,128,medium,0.2,207,2766627124
validation,257841043574753,8,tier1,2,128,medium,0.2,208,4284201447
validation,257841043574753,8,tier1,2,128,medium,0.2,209,287028177
validation,257841043574753,8,tier1,2,128,medium,0.2,210,2066667891
validation,257841043574753,8,tier1,2,128,medium,0.2,211,303299297
validation,257841043574753,8,tier1,2,128,medium,0.2,212,2147899443
validation,257841043574753,8,tier1,2,128,medium,0.2,213,2344707973
validation,257841043574753,8,tier1,2,128,medium,0.2,214,3772843443
validation,257841043574753,8,tier1,2,128,medium,0.2,215,1652953340
validation,257841043574753,8,tier1,2,128,medium,0.2,216,1273296408
validation,257841043574753,8,tier1,2,128,medium,0.2,217,1438327186
validation,257841043574753,8,tier1,2,128,medium,0.2,218,1742786506
validation,257841043574753,8,tier1,2,128,medium,0.2,219,1799483610
validation,257841043574753,8,tier1,2,128,medium,0.2,220,2519875455
validation,257841043574753,8,tier1,2,128,medium,0.2,221,2747093782
validation,257841043574753,8,tier1,2,128,medium,0.2,222,1640202651
validation,257841043574753,8,tier1,2,128,medium,0.2,223,2293467010
validation,257841043574753,8,tier1,2,128,medium,0.2,224,3595806194
validation,257841043574753,8,tier1,2,128,medium,0.2,225,2162679979
validation,257841043574753,8,tier1,2,128,medium,0.2,226,3238267938
validation,257841043574753,8,tier1,2,128,medium,0.2,227,434886198
validation,257841043574753,8,tier1,2,128,medium,0.2,228,2429014361
validation,257841043574753,8,tier1,2,128,medium,0.2,229,1789001625
validation,257841043574753,8,tier1,2,128,medium,0.2,230,2643740090
validation,257841043574753,8,tier1,2,128,medium,0.2,231,2047203850
validation,257841043574753,8,tier1,2,128,medium,0.2,232,3081239988
validation,257841043574753,8,tier1,2,128,medium,0.2,233,1140264364
validation,257841043574753,8,tier1,2,128,medium,0.2,234,1454339981
validation,257841043574753,8,tier1,2,128,medium,0.2,235,2386717777
validation,257841043574753,8,tier1,2,128,medium,0.2,236,2662290971
validation,257841043574753,8,tier1,2,128,medium,0.2,237,3064068127
validation,257841043574753,8,tier1,2,128,medium,0.2,238,2460159299
validation,257841043574753,8,tier1,2,128,medium,0.2,239,1557131057
validation,257841043574753,8,tier1,2,128,medium,0.2,240,1503144716
validation,257841043574753,8,tier1,2,128,medium,0.2,241,4128157122
validation,257841043574753,8,tier1,2,128,medium,0.2,242,1018487837
validation,257841043574753,8,tier1,2,128,medium,0.2,243,1959507808
validation,257841043574753,8,tier1,2,128,medium,0.2,244,1902520158
validation,257841043574753,8,tier1,2,128,medium,0.2,245,2136576447
validation,257841043574753,8,tier1,2,128,medium,0.2,246,3574768134
validation,257841043574753,8,tier1,2,128,medium,0.2,247,2093005704
validation,257841043574753,8,tier1,2,128,medium,0.2,248,746961825
validation,257841043574753,8,tier1,2,128,medium,0.2,249,3140661315
validation,257841043574753,8,tier1,2,128,medium,0.2,250,3891426103
validation,257841043574753,8,tier1,2,128,medium,0.2,251,3935974033
validation,257841043574753,8,tier1,2,128,medium,0.2,252,2302894212
validation,257841043574753,8,tier1,2,128,medium,0.2,253,3379573153
validation,257841043574753,8,tier1,2,128,medium,0.2,254,2422845483
validation,257841043574753,8,tier1,2,128,medium,0.2,255,2398564147
validation,257841043574753,8,tier1,2,128,medium,0.2,256,959948191
validation,257841043574753,8,tier1,2,128,medium,0.2,257,4195676324
validation,257841043574753,8,tier1,2,128,medium,0.2,258,1468073255
validation,257841043574753,8,tier1,2,128,medium,0.2,259,2495485709
validation,257841043574753,8,tier1,2,128,medium,0.2,260,3769227815
validation,257841043574753,8,tier1,2,128,medium,0.2,261,2644245700
validation,257841043574753,8,tier1,2,128,medium,0.2,262,1361600606
validation,257841043574753,8,tier1,2,128,medium,0.2,263,3558633732
validation,257841043574753,8,tier1,2,128,medium,0.2,264,4272223665
validation,257841043574753,8,tier1,2,128,medium,0.2,265,952500593
validation,257841043574753,8,tier1,2,128,medium,0.2,266,2774231355
validation,257841043574753,8,tier1,2,128,medium,0.2,267,564980155
validation,257841043574753,8,tier1,2,128,medium,0.2,268,3511815839
validation,257841043574753,8,tier1,2,128,medium,0.2,269,3354505560
validation,257841043574753,8,tier1,2,128,medium,0.2,270,3488513262
validation,257841043574753,8,tier1,2,128,medium,0.2,271,844424251
validation,257841043574753,8,tier1,2,128,medium,0.2,272,2126714757
validation,257841043574753,8,tier1,2,128,medium,0.2,273,1271561272
validation,257841043574753,8,tier1,2,128,medium,0.2,274,1156027486
validation,257841043574753,8,tier1,2,128,medium,0.2,275,1114917603
validation,257841043574753,8,tier1,2,128,medium,0.2,276,4188589222
validation,257841043574753,8,tier1,2,128,medium,0.2,277,978586178
validation,257841043574753,8,tier1,2,128,medium,0.2,278,530598074
validation,257841043574753,8,tier1,2,128,medium,0.2,279,3552412470
validation,257841043574753,8,tier1,2,128,medium,0.2,280,1289712056
validation,257841043574753,8,tier1,2,128,medium,0.2,281,370977248
validation,257841043574753,8,tier1,2,128,medium,0.2,282,2913113218
validation,257841043574753,8,tier1,2,128,medium,0.2,283,1615010738
validation,257841043574753,8,tier1,2,128,medium,0.2,284,3004016334
validation,257841043574753,8,tier1,2,128,medium,0.2,285,1882125436
validation,257841043574753,8,tier1,2,128,medium,0.2,286,1009070072
validation,257841043574753,8,tier1,2,128,medium,0.2,287,1179894676
validation,257841043574753,8,tier1,2,128,medium,0.2,288,384733590
validation,257841043574753,8,tier1,2,128,medium,0.2,289,3771309180
validation,257841043574753,8,tier1,2,128,medium,0.2,290,3327922746
validation,257841043574753,8,tier1,2,128,medium,0.2,291,1388968257
validation,257841043574753,8,tier1,2,128,medium,0.2,292,2338117625
validation,257841043574753,8,tier1,2,128,medium,0.2,293,3099658097
validation,257841043574753,8,tier1,2,128,medium,0.2,294,963242133
validation,257841043574753,8,tier1,2,128,medium,0.2,295,1797447985
validation,257841043574753,8,tier1,2,128,medium,0.2,296,3046260092
validation,257841043574753,8,tier1,2,128,medium,0.2,297,1700134967
validation,257841043574753,8,tier1,2,128,medium,0.2,298,581918886
validation,257841043574753,8,tier1,2,128,medium,0.2,299,3296542717
validation,257841043574753,8,tier1,2,128,medium,0.2,300,1968622866
validation,257841043574753,8,tier1,2,128,medium,0.2,301,2936497938
validation,257841043574753,8,tier1,2,128,medium,0.2,302,621527098
validation,257841043574753,8,tier1,2,128,medium,0.2,303,1196307492
validation,257841043574753,8,tier1,2,128,medium,0.2,304,2659240369
validation,257841043574753,8,tier1,2,128,medium,0.2,305,2932637176
validation,257841043574753,8,tier1,2,128,medium,0.2,306,235066619
validation,257841043574753,8,tier1,2,128,medium,0.2,307,3744359428
validation,257841043574753,8,tier1,2,128,medium,0.2,308,2204021979
validation,257841043574753,8,tier1,2,128,medium,0.2,309,2149887023
validation,257841043574753,8,tier1,2,128,medium,0.2,310,2948789051
validation,257841043574753,8,tier1,2,128,medium,0.2,311,2575032403
validation,257841043574753,8,tier1,2,128,medium,0.2,312,824969870
validation,257841043574753,8,tier1,2,128,medium,0.2,313,2426330614
validation,257841043574753,8,tier1,2,128,medium,0.2,314,2517374633
validation,257841043574753,8,tier1,2,128,medium,0.2,315,4291225419
validation,257841043574753,8,tier1,2,128,medium,0.2,316,3424976490
validation,257841043574753,8,tier1,2,128,medium,0.2,317,4094684279
validation,257841043574753,8,tier1,2,128,medium,0.2,318,3153291936
validation,257841043574753,8,tier1,2,128,medium,0.2,319,1175476373
validation,257841043574753,8,tier1,2,128,medium,0.2,320,3428700671
validation,257841043574753,8,tier1,2,128,medium,0.2,321,2976868902
validation,257841043574753,8,tier1,2,128,medium,0.2,322,978297515
validation,257841043574753,8,tier1,2,128,medium,0.2,323,3103887375
validation,257841043574753,8,tier1,2,128,medium,0.2,324,3564559317
validation,257841043574753,8,tier1,2,128,medium,0.2,325,1731648168
validation,257841043574753,8,tier1,2,128,medium,0.2,326,3505518714
validation,257841043574753,8,tier1,2,128,medium,0.2,327,2487904352
validation,257841043574753,8,tier1,2,128,medium,0.2,328,3421216423
validation,257841043574753,8,tier1,2,128,medium,0.2,329,1000665833
validation,257841043574753,8,tier1,2,128,medium,0.2,330,2129325455
validation,257841043574753,8,tier1,2,128,medium,0.2,331,2968017070
validation,257841043574753,8,tier1,2,128,medium,0.2,332,3182910155
validation,257841043574753,8,tier1,2,128,medium,0.2,333,833953342
validation,257841043574753,8,tier1,2,128,medium,0.2,334,1449751071
validation,257841043574753,8,tier1,2,128,medium,0.2,335,2919919912
validation,257841043574753,8,tier1,2,128,medium,0.2,336,443939980
validation,257841043574753,8,tier1,2,128,medium,0.2,337,2240593279
validation,257841043574753,8,tier1,2,128,medium,0.2,338,2353971629
validation,257841043574753,8,tier1,2,128,medium,0.2,339,1433789277
validation,257841043574753,8,tier1,2,128,medium,0.2,340,3802270762
validation,257841043574753,8,tier1,2,128,medium,0.2,341,3032862264
validation,257841043574753,8,tier1,2,128,medium,0.2,342,3869103282
validation,257841043574753,8,tier1,2,128,medium,0.2,343,1698235742
validation,257841043574753,8,tier1,2,128,medium,0.2,344,2846189258
validation,257841043574753,8,tier1,2,128,medium,0.2,345,3411240211
validation,257841043574753,8,tier1,2,128,medium,0.2,346,2883592561
validation,257841043574753,8,tier1,2,128,medium,0.2,347,1229586525
validation,257841043574753,8,tier1,2,128,medium,0.2,348,1545339631
validation,257841043574753,8,tier1,2,128,medium,0.2,349,818146598
validation,257841043574753,8,tier1,2,128,medium,0.2,350,1764526323
validation,257841043574753,8,tier1,2,128,medium,0.2,351,4016380672
validation,257841043574753,8,tier1,2,128,medium,0.2,352,1703362547
validation,257841043574753,8,tier1,2,128,medium,0.2,353,1962641775
validation,257841043574753,8,tier1,2,128,medium,0.2,354,2674516230
validation,257841043574753,8,tier1,2,128,medium,0.2,355,414122950
validation,257841043574753,8,tier1,2,128,medium,0.2,356,2498305177
validation,257841043574753,8,tier1,2,128,medium,0.2,357,667689295
validation,257841043574753,8,tier1,2,128,medium,0.2,358,1183365707
validation,257841043574753,8,tier1,2,128,medium,0.2,359,487476453
validation,257841043574753,8,tier1,2,128,medium,0.2,360,985738211
validation,257841043574753,8,tier1,2,128,medium,0.2,361,2387129337
validation,257841043574753,8,tier1,2,128,medium,0.2,362,3150301725
validation,257841043574753,8,tier1,2,128,medium,0.2,363,1242080808
validation,257841043574753,8,tier1,2,128,medium,0.2,364,1678973298
validation,257841043574753,8,tier1,2,128,medium,0.2,365,993125561
validation,257841043574753,8,tier1,2,128,medium,0.2,366,904416976
validation,257841043574753,8,tier1,2,128,medium,0.2,367,1233512151
validation,257841043574753,8,tier1,2,128,medium,0.2,368,432337648
validation,257841043574753,8,tier1,2,128,medium,0.2,369,4125825424
validation,257841043574753,8,tier1,2,128,medium,0.2,370,3976113124
validation,257841043574753,8,tier1,2,128,medium,0.2,371,1821072831
validation,257841043574753,8,tier1,2,128,medium,0.2,372,3810201517
validation,257841043574753,8,tier1,2,128,medium,0.2,373,4166189859
validation,257841043574753,8,tier1,2,128,medium,0.2,374,3457541732
validation,257841043574753,8,tier1,2,128,medium,0.2,375,675784598
validation,257841043574753,8,tier1,2,128,medium,0.2,376,1896324380
validation,257841043574753,8,tier1,2,128,medium,0.2,377,1841554006
validation,257841043574753,8,tier1,2,128,medium,0.2,378,401070708
validation,257841043574753,8,tier1,2,128,medium,0.2,379,2216471450
validation,257841043574753,8,tier1,2,128,medium,0.2,380,4260077346
validation,257841043574753,8,tier1,2,128,medium,0.2,381,157284479
validation,257841043574753,8,tier1,2,128,medium,0.2,382,1299015046
validation,257841043574753,8,tier1,2,128,medium,0.2,383,3669426023
validation,257841043574753,8,tier1,2,128,medium,0.2,384,165435576
validation,257841043574753,8,tier1,2,128,medium,0.2,385,3169794385
validation,257841043574753,8,tier1,2,128,medium,0.2,386,2034246668
validation,257841043574753,8,tier1,2,128,medium,0.2,387,1951584151
validation,257841043574753,8,tier1,2,128,medium,0.2,388,879863073
validation,257841043574753,8,tier1,2,128,medium,0.2,389,2825256765
validation,257841043574753,8,tier1,2,128,medium,0.2,390,2351806665
validation,257841043574753,8,tier1,2,128,medium,0.2,391,1908206678
validation,257841043574753,8,tier1,2,128,medium,0.2,392,2772086291
validation,257841043574753,8,tier1,2,128,medium,0.2,393,831389145
validation,257841043574753,8,tier1,2,128,medium,0.2,394,1331815896
validation,257841043574753,8,tier1,2,128,medium,0.2,395,1286375706
validation,257841043574753,8,tier1,2,128,medium,0.2,396,3856583427
validation,257841043574753,8,tier1,2,128,medium,0.2,397,1488231639
validation,257841043574753,8,tier1,2,128,medium,0.2,398,325382995
validation,257841043574753,8,tier1,2,128,medium,0.2,399,364791502
validation,257841043574753,8,tier1,2,128,medium,0.2,400,3342625679
validation,257841043574753,8,tier1,2,128,medium,0.2,401,1357526061
validation,257841043574753,8,tier1,2,128,medium,0.2,402,2172290946
validation,257841043574753,8,tier1,2,128,medium,0.2,403,1937930567
validation,257841043574753,8,tier1,2,128,medium,0.2,404,236679715
validation,257841043574753,8,tier1,2,128,medium,0.2,405,1773647948
validation,257841043574753,8,tier1,2,128,medium,0.2,406,3833046348
validation,257841043574753,8,tier1,2,128,medium,0.2,407,3726685799
validation,257841043574753,8,tier1,2,128,medium,0.2,408,3471429388
validation,257841043574753,8,tier1,2,128,medium,0.2,409,1523654196
validation,257841043574753,8,tier1,2,128,medium,0.2,410,329360589
validation,257841043574753,8,tier1,2,128,medium,0.2,411,2902603008
validation,257841043574753,8,tier1,2,128,medium,0.2,412,3692050382
validation,257841043574753,8,tier1,2,128,medium,0.2,413,2044297072
validation,257841043574753,8,tier1,2,128,medium,0.2,414,269159083
validation,257841043574753,8,tier1,2,128,medium,0.2,415,2559653191
validation,257841043574753,8,tier1,2,128,medium,0.2,416,3578176582
validation,257841043574753,8,tier1,2,128,medium,0.2,417,631071167
validation,257841043574753,8,tier1,2,128,medium,0.2,418,947794614
validation,257841043574753,8,tier1,2,128,medium,0.2,419,196566321
validation,257841043574753,8,tier1,2,128,medium,0.2,420,4102997115
validation,257841043574753,8,tier1,2,128,medium,0.2,421,1128314001
validation,257841043574753,8,tier1,2,128,medium,0.2,422,3609140515
validation,257841043574753,8,tier1,2,128,medium,0.2,423,1714897032
validation,257841043574753,8,tier1,2,128,medium,0.2,424,2824233476
validation,257841043574753,8,tier1,2,128,medium,0.2,425,661043177
validation,257841043574753,8,tier1,2,128,medium,0.2,426,251427261
validation,257841043574753,8,tier1,2,128,medium,0.2,427,1767143679
validation,257841043574753,8,tier1,2,128,medium,0.2,428,3084078691
validation,257841043574753,8,tier1,2,128,medium,0.2,429,82672484
validation,257841043574753,8,tier1,2,128,medium,0.2,430,1766814310
validation,257841043574753,8,tier1,2,128,medium,0.2,431,419793
validation,257841043574753,8,tier1,2,128,medium,0.2,432,1440489105
validation,257841043574753,8,tier1,2,128,medium,0.2,433,2235946947
validation,257841043574753,8,tier1,2,128,medium,0.2,434,2847154795
validation,257841043574753,8,tier1,2,128,medium,0.2,435,2455824121
validation,257841043574753,8,tier1,2,128,medium,0.2,436,3310186890
validation,257841043574753,8,tier1,2,128,medium,0.2,437,445135684
validation,257841043574753,8,tier1,2,128,medium,0.2,438,345756003
validation,257841043574753,8,tier1,2,128,medium,0.2,439,3199235768
validation,257841043574753,8,tier1,2,128,medium,0.2,440,1618912313
validation,257841043574753,8,tier1,2,128,medium,0.2,441,533990140
validation,257841043574753,8,tier1,2,128,medium,0.2,442,1545107547
validation,257841043574753,8,tier1,2,128,medium,0.2,443,2298576559
validation,257841043574753,8,tier1,2,128,medium,0.2,444,3972877833
validation,257841043574753,8,tier1,2,128,medium,0.2,445,3784827717
validation,257841043574753,8,tier1,2,128,medium,0.2,446,3171461796
validation,257841043574753,8,tier1,2,128,medium,0.2,447,3790048778
validation,257841043574753,8,tier1,2,128,medium,0.2,448,932529127
validation,257841043574753,8,tier1,2,128,medium,0.2,449,181663206
validation,257841043574753,8,tier1,2,128,medium,0.2,450,2345916352
validation,257841043574753,8,tier1,2,128,medium,0.2,451,1575038737
validation,257841043574753,8,tier1,2,128,medium,0.2,452,2553457017
validation,257841043574753,8,tier1,2,128,medium,0.2,453,380664131
validation,257841043574753,8,tier1,2,128,medium,0.2,454,1014431147
validation,257841043574753,8,tier1,2,128,medium,0.2,455,1145459708
validation,257841043574753,8,tier1,2,128,medium,0.2,456,232500678
validation,257841043574753,8,tier1,2,128,medium,0.2,457,2948184673
validation,257841043574753,8,tier1,2,128,medium,0.2,458,1543910719
validation,257841043574753,8,tier1,2,128,medium,0.2,459,2689050177
validation,257841043574753,8,tier1,2,128,medium,0.2,460,2187741466
validation,257841043574753,8,tier1,2,128,medium,0.2,461,1970921108
validation,257841043574753,8,tier1,2,128,medium,0.2,462,1208355869
validation,257841043574753,8,tier1,2,128,medium,0.2,463,110473471
validation,257841043574753,8,tier1,2,128,medium,0.2,464,960696833
validation,257841043574753,8,tier1,2,128,medium,0.2,465,2610989105
validation,257841043574753,8,tier1,2,128,medium,0.2,466,2994798153
validation,257841043574753,8,tier1,2,128,medium,0.2,467,3964210242
validation,257841043574753,8,tier1,2,128,medium,0.2,468,3426556824
validation,257841043574753,8,tier1,2,128,medium,0.2,469,1751505511
validation,257841043574753,8,tier1,2,128,medium,0.2,470,3978011801
validation,257841043574753,8,tier1,2,128,medium,0.2,471,1550405627
validation,257841043574753,8,tier1,2,128,medium,0.2,472,1388502731
validation,257841043574753,8,tier1,2,128,medium,0.2,473,1976400364
validation,257841043574753,8,tier1,2,128,medium,0.2,474,201476420
validation,257841043574753,8,tier1,2,128,medium,0.2,475,3834690425
validation,257841043574753,8,tier1,2,128,medium,0.2,476,2976343445
validation,257841043574753,8,tier1,2,128,medium,0.2,477,583251885
validation,257841043574753,8,tier1,2,128,medium,0.2,478,99572557
validation,257841043574753,8,tier1,2,128,medium,0.2,479,3938504344
validation,257841043574753,8,tier1,2,128,medium,0.2,480,2201158729
validation,257841043574753,8,tier1,2,128,medium,0.2,481,456864589
validation,257841043574753,8,tier1,2,128,medium,0.2,482,1863157265
validation,257841043574753,8,tier1,2,128,medium,0.2,483,539581036
validation,257841043574753,8,tier1,2,128,medium,0.2,484,1331831732
validation,257841043574753,8,tier1,2,128,medium,0.2,485,3213355547
validation,257841043574753,8,tier1,2,128,medium,0.2,486,4117765261
validation,257841043574753,8,tier1,2,128,medium,0.2,487,1642878389
validation,257841043574753,8,tier1,2,128,medium,0.2,488,1710571620
validation,257841043574753,8,tier1,2,128,medium,0.2,489,888261345
validation,257841043574753,8,tier1,2,128,medium,0.2,490,3566922949
validation,257841043574753,8,tier1,2,128,medium,0.2,491,1813692379
validation,257841043574753,8,tier1,2,128,medium,0.2,492,1017214282
validation,257841043574753,8,tier1,2,128,medium,0.2,493,3713627539
validation,257841043574753,8,tier1,2,128,medium,0.2,494,2056331121
validation,257841043574753,8,tier1,2,128,medium,0.2,495,3727863602
validation,257841043574753,8,tier1,2,128,medium,0.2,496,2884933973
validation,257841043574753,8,tier1,2,128,medium,0.2,497,2928284652
validation,257841043574753,8,tier1,2,128,medium,0.2,498,1412887153
validation,257841043574753,8,tier1,2,128,medium,0.2,499,4015553048
validation,257841043574753,9,tier1,2,128,high,0.1,0,2521715137
validation,257841043574753,9,tier1,2,128,high,0.1,1,636209238
validation,257841043574753,9,tier1,2,128,high,0.1,2,4137047626
validation,257841043574753,9,tier1,2,128,high,0.1,3,1520079558
validation,257841043574753,9,tier1,2,128,high,0.1,4,184408004
validation,257841043574753,9,tier1,2,128,high,0.1,5,3088621309
validation,257841043574753,9,tier1,2,128,high,0.1,6,374941933
validation,257841043574753,9,tier1,2,128,high,0.1,7,595474790
validation,257841043574753,9,tier1,2,128,high,0.1,8,381044213
validation,257841043574753,9,tier1,2,128,high,0.1,9,2061858521
validation,257841043574753,9,tier1,2,128,high,0.1,10,3934698478
validation,257841043574753,9,tier1,2,128,high,0.1,11,1064563136
validation,257841043574753,9,tier1,2,128,high,0.1,12,574047195
validation,257841043574753,9,tier1,2,128,high,0.1,13,2458680631
validation,257841043574753,9,tier1,2,128,high,0.1,14,3843572727
validation,257841043574753,9,tier1,2,128,high,0.1,15,3610400306
validation,257841043574753,9,tier1,2,128,high,0.1,16,861934782
validation,257841043574753,9,tier1,2,128,high,0.1,17,1917620934
validation,257841043574753,9,tier1,2,128,high,0.1,18,3024889785
validation,257841043574753,9,tier1,2,128,high,0.1,19,630874084
validation,257841043574753,9,tier1,2,128,high,0.1,20,4175063305
validation,257841043574753,9,tier1,2,128,high,0.1,21,2646522655
validation,257841043574753,9,tier1,2,128,high,0.1,22,3177168871
validation,257841043574753,9,tier1,2,128,high,0.1,23,380846095
validation,257841043574753,9,tier1,2,128,high,0.1,24,1126854706
validation,257841043574753,9,tier1,2,128,high,0.1,25,3285118699
validation,257841043574753,9,tier1,2,128,high,0.1,26,2821054196
validation,257841043574753,9,tier1,2,128,high,0.1,27,1882321194
validation,257841043574753,9,tier1,2,128,high,0.1,28,1524322422
validation,257841043574753,9,tier1,2,128,high,0.1,29,2781025684
validation,257841043574753,9,tier1,2,128,high,0.1,30,2709873547
validation,257841043574753,9,tier1,2,128,high,0.1,31,273898578
validation,257841043574753,9,tier1,2,128,high,0.1,32,187912475
validation,257841043574753,9,tier1,2,128,high,0.1,33,1027139033
validation,257841043574753,9,tier1,2,128,high,0.1,34,807134454
validation,257841043574753,9,tier1,2,128,high,0.1,35,722709788
validation,257841043574753,9,tier1,2,128,high,0.1,36,3459137133
validation,257841043574753,9,tier1,2,128,high,0.1,37,1480694560
validation,257841043574753,9,tier1,2,128,high,0.1,38,831556776
validation,257841043574753,9,tier1,2,128,high,0.1,39,2323280952
validation,257841043574753,9,tier1,2,128,high,0.1,40,1083031962
validation,257841043574753,9,tier1,2,128,high,0.1,41,2845563633
validation,257841043574753,9,tier1,2,128,high,0.1,42,1583024649
validation,257841043574753,9,tier1,2,128,high,0.1,43,716184083
validation,257841043574753,9,tier1,2,128,high,0.1,44,3372570788
validation,257841043574753,9,tier1,2,128,high,0.1,45,1101757088
validation,257841043574753,9,tier1,2,128,high,0.1,46,3477171594
validation,257841043574753,9,tier1,2,128,high,0.1,47,2223217877
validation,257841043574753,9,tier1,2,128,high,0.1,48,1914776743
validation,257841043574753,9,tier1,2,128,high,0.1,49,718064326
validation,257841043574753,9,tier1,2,128,high,0.1,50,3045727717
validation,257841043574753,9,tier1,2,128,high,0.1,51,3287609374
validation,257841043574753,9,tier1,2,128,high,0.1,52,2035728085
validation,257841043574753,9,tier1,2,128,high,0.1,53,1713119775
validation,257841043574753,9,tier1,2,128,high,0.1,54,3538592864
validation,257841043574753,9,tier1,2,128,high,0.1,55,436981796
validation,257841043574753,9,tier1,2,128,high,0.1,56,1501427774
validation,257841043574753,9,tier1,2,128,high,0.1,57,783823979
validation,257841043574753,9,tier1,2,128,high,0.1,58,229320269
validation,257841043574753,9,tier1,2,128,high,0.1,59,3836900506
validation,257841043574753,9,tier1,2,128,high,0.1,60,2665607321
validation,257841043574753,9,tier1,2,128,high,0.1,61,2834346305
validation,257841043574753,9,tier1,2,128,high,0.1,62,154941025
validation,257841043574753,9,tier1,2,128,high,0.1,63,3243988850
validation,257841043574753,9,tier1,2,128,high,0.1,64,3276179386
validation,257841043574753,9,tier1,2,128,high,0.1,65,4239776494
validation,257841043574753,9,tier1,2,128,high,0.1,66,2562684269
validation,257841043574753,9,tier1,2,128,high,0.1,67,1809964916
validation,257841043574753,9,tier1,2,128,high,0.1,68,2424604149
validation,257841043574753,9,tier1,2,128,high,0.1,69,2614509484
validation,257841043574753,9,tier1,2,128,high,0.1,70,2557438157
validation,257841043574753,9,tier1,2,128,high,0.1,71,3733709304
validation,257841043574753,9,tier1,2,128,high,0.1,72,1902662765
validation,257841043574753,9,tier1,2,128,high,0.1,73,2234498686
validation,257841043574753,9,tier1,2,128,high,0.1,74,127587274
validation,257841043574753,9,tier1,2,128,high,0.1,75,1061816668
validation,257841043574753,9,tier1,2,128,high,0.1,76,1738572978
validation,257841043574753,9,tier1,2,128,high,0.1,77,33173609
validation,257841043574753,9,tier1,2,128,high,0.1,78,2225212082
validation,257841043574753,9,tier1,2,128,high,0.1,79,3212024662
validation,257841043574753,9,tier1,2,128,high,0.1,80,1524701136
validation,257841043574753,9,tier1,2,128,high,0.1,81,2708184751
validation,257841043574753,9,tier1,2,128,high,0.1,82,4208236601
validation,257841043574753,9,tier1,2,128,high,0.1,83,1123217531
validation,257841043574753,9,tier1,2,128,high,0.1,84,1994440312
validation,257841043574753,9,tier1,2,128,high,0.1,85,2056623401
validation,257841043574753,9,tier1,2,128,high,0.1,86,3916097489
validation,257841043574753,9,tier1,2,128,high,0.1,87,3384302318
validation,257841043574753,9,tier1,2,128,high,0.1,88,1089540507
validation,257841043574753,9,tier1,2,128,high,0.1,89,2298454374
validation,257841043574753,9,tier1,2,128,high,0.1,90,420052375
validation,257841043574753,9,tier1,2,128,high,0.1,91,3973651358
validation,257841043574753,9,tier1,2,128,high,0.1,92,1811363613
validation,257841043574753,9,tier1,2,128,high,0.1,93,1600294308
validation,257841043574753,9,tier1,2,128,high,0.1,94,1275077955
validation,257841043574753,9,tier1,2,128,high,0.1,95,3968707373
